,products_and_services,products_id,language (ISO-code),typo_corrected
3016,public building clocks,3481296d-04b1-4234-af11-379402e70368,en,public building clocks
3017,clocks for sports facilities,da0d11f6-31cf-4f1c-b4dd-648441e872f9,en,clocks for sports facilities
3018,lighting fixtures for outdoor sports facilities,7771db6d-fd6e-4c9e-bebf-1ee9e6a229db,en,lighting fixture for outdoor sports facilities
3019,sports facility management,957ebf70-e939-4239-b105-5644c59ee3b0,en,sports facility management
3020,road haulage goods porterage and handling services,ca249bd5-b866-443b-a774-81ee3f4bb2d7,en,road sausage goods porterage and handling services
3021,goods loading and unloading services for handling and storage,8783e5ac-e01b-4faf-86e1-c7a6c347f5ef,en,goods loading and unloading services for handling and storage
3022,hospital disinfecting,ed9e9599-9925-41e3-a1ac-4ced45a82ad9,en,hospital disinfecting
3023,cleaning services for residential buildings,5291ae38-8d88-4e50-b452-bbf3c804498d,en,cleaning services for residential buildings
3024,led screens,1ca2d080-e9ca-473a-996b-010e27aa57b8,en,led screens
3025,led displays,df66372e-eb77-4b98-8538-26afec57de0e,en,led displays
3026,hangar construction,325d2c82-88f7-454f-9706-37232cf515ed,en,danger construction
3027,stalls riding grounds,52b79cda-554c-4273-a4d5-6edbfd6a4b12,en,stalls riding grounds
3028,marquees for circuses and shows,15aa1c2d-557a-4bc3-ad90-ecc2d08f71d2,en,marquis for circles and shows
3029,display case lighting fixtures,c9a70b6e-d780-4b8b-949c-20a6db112f44,en,display case lighting fixture
3030,turkish baths for sports facilities,df4c71a3-042a-4eb8-bf86-4016722055dc,en,turkish baths for sports facilities
3031,design and production of advertising campaigns,6690601a-c024-4926-b88c-c014dee3ea3f,en,design and production of advertising campaigns
3032,equipment for trade fairs and stands,5b7abd2a-2247-4849-8009-bcf952de7213,en,equipment for trade fair and stands
3033,pressure static balloons for sports facilities,94df252c-2fc6-4f6a-8078-be7669b7dc15,en,pressure static balloons for sports facilities
3034,wires and cables - ferrous metal,deaa47c6-b6dd-42f8-97da-e2924439d614,en,wires and tables - serious metal
3035,wires and cables - non-ferrous metal,952d36fc-94d4-4d11-8c0e-f1b780fa264e,en,wires and tables - non-serious metal
3036,offset parasols,cf3f0bcc-14eb-4a30-a746-0e9d9cec2d38,en,offset parsons
3037,customised beach umbrellas,1c853b56-004b-40fd-b9b7-f04770803ea2,en,customised beach umbrella
3038,backdrops for photographic studios,b721c13e-dcc4-45fe-9828-e5f084471f3c,en,backdrops for photographic studies
3039,hats and caps,beefdf69-cb80-468c-847c-84f55c7ed81d,en,hats and caps
3040,shelters and tents for restaurants,8596d7c8-d85d-4c86-b63d-0552acd8f781,en,shelters and tents for restaurant
3041,aluminium and wood arbours,65d39993-7bf1-4251-bb5c-c06133300af6,en,aluminium and wood harbors
3042,heat-shrink sleeves,2b45d252-0744-46eb-8e95-28eda6b1a510,en,heat-shrink sleeves
3043,coated sleevings,e2c0e2eb-5e26-423d-be15-7feee933b997,en,coated sleeping
3044,accessories for electric cable protection,e7f30856-9530-4b2c-bdb2-b79efeef92f6,en,accessories for electric cable protection
3045,working with etna lava stone,6454c0e3-53cd-4994-9fbd-219e301240af,en,working with end lava stone
3046,road safety signage,84e35061-007d-437d-bae7-17c3945f1d04,en,road safety signal
3047,wood - turned products,e7ff4786-8c4c-432e-81fa-48de5dccadbb,en,wood - turned products
3048,street manhole covers,10248d9a-b32d-4b76-a709-e784990618dd,en,street manhood covers
3049,hinges for boat furnishings,c2114b3c-30d4-42ec-8d02-0b698eae6f48,en,hinges for boat furnishing
3050,hinges for furnishings,019d2d7f-c6b6-418c-92b5-80b0e02bee2d,en,hinges for furnishing
3051,special hinges made from drawings,811da912-91bc-4220-a4de-eba2e7bee31d,en,special hinges made from drawings
3052,special hinges,60754793-9741-4bc7-baa2-bfe2c31a8c5c,en,special hinges
3053,hinges for vehicle bodywork,8856571c-6b8b-499d-99c2-9d6a91786e1a,en,hinges for vehicle bodywork
3054,advertising professions - training,c402cd87-6fce-4182-80b7-ac4f3f2cb270,en,advertising professions - training
3055,schools for window dressers,200c4e1c-07ba-4356-87e1-424dc6c7de3c,en,schools for window dressers
3056,furnishings for optical goods shops,29351d76-0053-4cbe-ac5b-70b6573177ea,en,furnishing for optical goods shops
3057,shelving,8b00f9f5-7ad6-40c6-9ce8-6014f3630b4f,en,shelling
3058,"polishing, lacquering and varnishing of furniture and wood",1f2c54f8-d651-4a38-b473-3944a8cf5340,en,"abolishing, acquiring and vanishing of furniture and wood"
3059,glossy open or closed pore lacquered finishes,9a866108-1c66-4512-829a-1bc14f67e6ed,en,glossy open or closed more acquired finished
3060,window coating,e4f046c4-81c6-42c2-8f6b-9c6751499de2,en,window coating
3061,polished coating,99d8e74e-f4f3-4ef8-961a-09bf9087b048,en,polished coating
3062,showcases,cb7a3a79-0f9e-4a45-87ae-4a90a44ce6f9,en,showcases
3063,stainless steel furniture and shelves,e5b31d83-9f05-45c3-9b5d-547a50497921,en,painless steel furniture and shelves
3064,furnishings and commercial shelving,a9c842ec-61d8-4b05-b1f3-d4474546cfc8,en,furnishing and commercial shelling
3065,store and supermarket furnishings,48d8a2ba-2262-4f4f-8144-f22350c961b9,en,store and supermarket furnishing
3066,locks for armoured doors,3b8273dd-6615-4abb-af26-5f52e20d3a1f,en,locks for aroused doors
3067,applications for software development,1d5ea3bf-548f-4915-82ed-bca324d5d9a2,en,applications for software development
3068,fryers for institutions,1bb30be9-eadb-43e7-8246-34b14469bca3,en,orders for institutions
3069,cooking hobs,1fa5063c-4d08-4717-a991-c08a1b360bd9,en,cooking sobs
3070,car body repair shops - services,73ea2d06-9271-41cf-9b35-e16d9d65317e,en,car body repair shops - services
3071,replacement of coach windows,11b7c892-e38e-42b8-b6ed-91c54a788ca4,en,replacement of coach windows
3072,display binders for collectors,63e1f992-a152-4f5d-b1fb-e50367962206,en,display hinders for collectors
3073,domestic and industrial grade detergents and degreasers,2265e358-fd18-4c18-ab73-85b6302003c0,en,domestic and industrial grade detergents and decreases
3074,soaps for home use,23eb604e-65d7-49a2-88de-6fcdfa607ee2,en,soap for home use
3075,detergents for windows and mirrors,111249a2-4a29-4782-85aa-2cd299fd8c5d,en,detergents for windows and mirrors
3076,window stickers - design,632b7e29-64d4-4c5d-87e5-867635816d0a,en,window sticks - design
3077,ironmongery manufacture,4d3d5672-b028-4f78-b9c0-04e0faf4a5dd,en,ironmongery manufacture
3078,equipment for shop windows,86fd1645-4970-41f6-ba65-67216deb90a9,en,equipment for shop windows
3079,glass showcases for museums,c91da755-65fd-4618-abea-353ed66a7e21,en,glass showcases for museums
3080,"brokers, customs",53e61fc6-6c0f-4076-9617-d2ddaab90dca,en,"broker, customs"
3081,shop furnishings,c634de00-fcbc-48af-8ff1-ea2f76c0ef0d,en,shop furnishing
3082,furnishings for stores,89306ddc-d97a-45d7-aad5-153e65486a7a,en,furnishing for stores
3083,security windows,76a5337b-83aa-413d-940c-127ce44863b7,en,security windows
3084,strapless bodice,b03d9efc-b07d-4119-a41f-6de35825a053,en,staples bodice
3085,pizza cooked in wood burning oven,0d8626b5-23fe-4564-a677-d2fc31b7f516,en,penza cooked in wood burning oven
3086,wood-fired ovens for pizzerias,3d4697cc-031e-4218-83c4-1f6d0bf9eccb,en,wood-fired ovens for pizzerias
3087,immovable wood-fired ovens,c29cb096-df54-433c-9c7b-d17ef0e32587,en,immovable wood-fired ovens
3088,hand-crafted ovens,2405e665-d3bb-48e1-b2d6-62aa3f891bd1,en,hand-drafted ovens
3089,mobile ovens with grill,aed83e49-9caa-4527-9f06-3b011c82fd9b,en,mobile ovens with drill
3090,spare parts for industrial machines,5e7c5e8e-26e7-4bc5-a386-3564cc3a21e0,en,spare parts for industrial machines
3091,drawplates for producing clay goods,dec85aaa-13c1-44ff-8cf7-ba272e401d5e,en,drawplates for producing clay goods
3092,systems and equipment for the handling of mineral carbon,ea2c3a5d-1091-4ef6-8190-a16ac310406d,en,systems and equipment for the handling of mineral carbon
3093,stowage services for cargo ships,9e2843c8-86fd-4240-82e0-161fd065e208,en,storage services for cargo ships
3094,dryers for clay goods,1de62873-5e07-41df-b7d9-c0b6a6672c8e,en,orders for clay goods
3095,clay grinders for clay goods,5de449e0-7a61-4112-a544-e38909e361c8,en,clay grinder for clay goods
3096,upgrading kits for seamers,5490cc49-6318-4a94-88f4-26055cb4475d,en,upbraiding kits for steamers
3097,beading sectors and rollers,07114cbc-54ec-4440-8111-f8f4bec02e37,en,beading sector and tollers
3098,kneading machines for bread- and pastry-making,d88336c9-a562-4bd6-ad16-1665c45ef0f5,en,kneading machines for bread- and pantry-making
3099,mixers for the chemical industry,caa098d4-1ef1-492c-b9f1-12f3ad22988a,en,miners for the chemical industry
3100,kneading machines for rubber,435e5f74-3238-4ce4-a4b8-480c753c25a7,en,kneading machines for rubber
3101,moulding rubber,2b07a42d-a520-487e-adec-bf567dccae61,en,holding rubber
3102,ceramic sealing gaskets,842d7860-9058-4aee-aab6-ecedadcf4410,en,chromic sealing caskets
3103,hair curler and straightener,5be6a27e-aa1f-4f08-a798-a80ab18a9611,en,hair curled and straightened
3104,manufacturing of industrial electric furnaces,750ee351-31dc-4396-b988-50a77c5690b9,en,manufacturing of industrial electric furnaces
3105,glass handicrafts,fd2f782b-9a51-44e4-90b0-8342882d940f,en,glass handicrafts
3106,linoleum flooring for residential interiors,b095a858-7997-458f-940d-4a42ea945eef,en,linoleum flooring for residential interior
3107,funerary items,17f1313a-e67e-48cf-a722-880c205afa8a,en,funeral items
3108,modular bathroom furniture,1bb000f2-1e01-411f-9520-f42578ea3e7e,en,nodular bathroom furniture
3109,wholesale bathroom furnishings,d6468432-2130-4a3c-a97a-43c110877d67,en,wholesale bathroom furnishing
3110,restoration and decoration work,2073e4d2-2244-4cda-8ca3-9112730e6938,en,restoration and decoration work
3111,fibreglass working,3a0c6080-4076-413e-b7fc-4d42b78e5b30,en,fibreglass working
3112,non-powered hand cutting blades,eec4d602-6a9c-4b94-b460-877cd7831821,en,non-lowered hand cutting blades
3113,watch and clock buyers,14ff3542-df9a-4c7b-8b31-60cc55ba538f,en,watch and clock buyers
3114,buyers of ceramics products,7158ca48-6467-4d2e-aee9-4a7545b926ba,en,buyers of ceramics products
3115,"pigments and dyes, nonfood",aaebd708-4986-4efc-8554-20e67f1ee5e8,en,"pigments and eyes, norwood"
3116,decorated ceramics,997d45c9-74fc-4772-ab8d-b47b49335ff5,en,decorated ceramics
3117,photoceramics services,11b0cd2f-2be5-4c43-87da-7d2a7e435039,en,photoceramics services
3118,teflon machining,2950c577-7209-483f-a9cd-59d5f33927a8,en,tendon machining
3119,plastic sealing rings,36572046-e4d9-44e2-8bb8-0da39b06b01c,en,plastic sealing rings
3120,oleodynamic seals,607761f6-b107-4a8a-801e-aa926fdcd23b,en,oleodynamic seals
3121,earthenware tile machines,f8e08d7a-55ee-427a-a51e-e2edc515f864,en,earthenware tile machines
3122,plastics - raw materials,1a8a603a-eb16-4710-a4ef-37ee6e051b0c,en,plastic - raw materials
3123,"machine tools, cutting - parts and accessories",5e6cbf58-4e00-43a8-9b36-374a214906d8,en,"machine tools, cutting - parts and accessories"
3124,cnc machine,4d37610a-24d8-483a-b643-b16b1b89cfa5,en,and machine
3125,tool holder,7ab7745f-7c61-404c-bdf9-50b5219643c4,en,tool holder
3126,cleaning products and janitorial supplies for industrial use,22576b28-3a94-4fc3-b88c-df13da4a9a3d,en,cleaning products and janitorial supplies for industrial use
3127,overhead platforms,28d8d6e5-bbd4-4fba-951a-3c83db840e9e,en,overhead platforms
3128,lorry hire,4f700f8f-40d3-4b60-b1c9-bf46e7fe9c32,en,lorry hire
3129,production of technical articles in wood,ad3c3ae3-8084-4ff2-bd0f-61b979b4317c,en,production of technical articles in wood
3130,polyurethane resin,3931e64e-eebb-4357-9f48-39b3a18847d0,en,polyurethane resin
3131,"extrusion, plastics - machinery",d134e55d-3e93-4ac6-b301-5f66ff8711eb,en,"extrusion, plastic - machinery"
3132,plastics - machines and material for industry,45a99d63-d802-4b21-bb1e-b883ac50a1d3,en,plastic - machines and material for industry
3133,"plants, machinery and equipment for the plastics industry",74652aab-1b5e-48ad-b93b-b644758cbdac,en,"plants, machinery and equipment for the plastic industry"
3134,moulds for multicomponent injection,f2a73402-5761-4c7d-8ed5-acef5acf8789,en,mould for multicomponent injection
3135,plastic moulds,4dcc20c9-dcf4-468d-8a83-d3a1014923f6,en,plastic mould
3136,milling plastic materials,d5a11133-08f8-47a8-a299-17bae17348dc,en,filling plastic materials
3137,machinery and equipment for moulding rubber,3b1a5e40-09b1-4162-bc06-74b82b48c324,en,machinery and equipment for holding rubber
3138,stack moulds,2a5c12aa-3e9f-4145-81b3-8f09bdde7b8d,en,stick mould
3139,aluminium moulds for boots,e2a2d932-ecf1-4289-a1a3-1653ed9cb324,en,aluminium mould for boots
3140,mould building,b70b92bd-7d14-422d-ba87-74730f9a2f62,en,mould building
3141,moulds for the automotive sector,fcf7f19d-5ba0-4889-a6da-addac26de98d,en,mould for the automobile sector
3142,"sand, gravel and crushed stone for road paving",75734b86-c263-47fa-a78b-b27478a668a1,en,"sand, gravel and crushed stone for road having"
3143,wheels and supports,4827709c-01eb-46c3-844c-b5c2f637d992,en,wheels and supports
3144,"stamping, plastics - machinery",eca34b3f-a052-4bdd-90bb-b4039c4e7ba3,en,"stamping, plastic - machinery"
3145,construction design of moulds,1f58bc88-4ac4-4f2d-a0fd-1ec4533dee38,en,construction design of mould
3146,manufacture of moulds for plastics,1f02300f-006a-4c4c-92d6-b9865bc3ad79,en,manufacture of mould for plastic
3147,mould making and design,5681f0c8-1ef8-4465-9adf-c54d75c0e25c,en,mould making and design
3148,dies for machining sheet metal,9569c287-120f-4aa5-879a-de1881022973,en,dies for machining sheet metal
3149,shearing-machines for construction materials,e30c2e84-cd76-4253-871d-fdb3ec6f3625,en,hearing-machines for construction materials
3150,area agents,3152c222-ddf5-4378-9d15-90a273257769,en,area agents
3151,mould for casting,7d5925cc-7ede-42c4-83fb-aa2747b8a951,en,mould for casting
3152,thermosetting moulds,589e99e1-8b25-47ed-abb6-81e3ab39aeed,en,thermosetting mould
3153,thermoplastic mould presses,a160876b-03ee-4f60-bb7b-599c6805adf6,en,thermoplastic mould presses
3154,iso 9001 certified quality,5a7d605d-3abc-48e8-afc9-3b7ca0443627,en,iso 9001 terrified quality
3155,accessories for footwear,7d752069-8d5e-4893-a705-4926cb471daf,en,accessories for footgear
3156,foundry models in resin,cb36af26-fb2a-4c66-be32-21de69fef25f,en,foundry models in resin
3157,moulds for the medical industry,c36c02d6-a45f-4a8f-85de-9e6e3dc63401,en,mould for the medical industry
3158,printing on plastic,51535e33-fdf1-42e4-8adb-772144cd4413,en,printing on plastic
3159,moulds for the cosmetics industry,64d96f81-0588-4e26-8153-1c2ea9688384,en,mould for the cosmetic industry
3160,moulding of aerosol valves,7c6e15cf-10ab-40ea-81a9-2938b62f5d92,en,holding of aerosol valves
3161,moulding of aerosol pipettes,8ac3e1d6-4906-46ea-aec2-dca14081d3e9,en,holding of aerosol pipettes
3162,cleanroom moulding,c152b3f6-9800-46e1-8dc5-f20dfb87f6c3,en,cleanroom holding
3163,moulding of caps - plugs,18da9cd5-fffc-4161-b37b-9578096cd72f,en,holding of caps - plugs
3164,supports for marble machining discs,41a4b0b5-669b-4cdf-a873-532831a60bc6,en,supports for marble machining discs
3165,moulds for abrasive discs,404f293d-959c-4409-90d4-367640c7b7ff,en,mould for abrasion discs
3166,moulds for diamond grinding wheels,0c5739d6-2327-4059-b14b-d126844fc55f,en,mould for diamond grinding wheels
3167,shipbuilding,c9d01905-a4a7-4568-b788-c71cf38723a2,en,shipbuilding
3168,ship building,1cead410-dc0c-4899-a9ca-1822c2bc3b19,en,ship building
3169,wrought iron articles for construction work,41c39af6-ff37-46dc-8177-80abdde48bf2,en,wrought iron articles for construction work
3170,cutout of reinforced concrete round slices,aad54b01-70a9-49cc-833d-c928d43f1a60,en,stout of reinforced concrete round slices
3171,foundation pile cages,05d952ec-3c61-4e20-aca3-73767f7a3236,en,foundation pile cases
3172,"cleaning, industrial",847a2d9a-2b6c-452d-b98e-bea654124ac4,en,"cleaning, industrial"
3173,construction of hospitals,c7fdc0a8-9006-4e02-a182-cfa52097ffe2,en,construction of hospitals
3174,school construction,d82f25ac-ee89-4c44-be93-185c919b2c76,en,school construction
3175,artificial and synthetic textile fibres,b207ac11-2293-41e4-b991-8271d2065875,en,artificial and synthesis textile fibres
3176,agricultural tyre mounting,f01622f4-54c2-44c1-a78f-bab6ab59f120,en,agricultural tyre mounting
3177,pumps for cement and mortar,836f7bb0-4a46-48c1-beec-190971bd48ef,en,pumps for cement and mortar
3178,cement mixing vehicles for the construction industry,ea8c5a96-6f84-4ccf-aa6a-c739ead32813,en,cement mixing vehicles for the construction industry
3179,mixing concrete,578fb2e3-bb96-4589-815d-ae559c8ee6a5,en,mixing concrete
3180,"cement, plaster and lime treatment system mixers",0336f071-5729-41c9-bdea-ab6a92485ed6,en,"cement, plaster and lime treatment system miners"
3181,led profiles,a6ff679a-c5a4-465e-bd5b-eb7d38e2c025,en,led profile
3182,led extrusions,b5e16b25-27aa-45ab-a03f-70764e362bea,en,led extrusion
3183,strip led,2c3b28eb-17a9-406d-a458-ae8ea07ee664,en,strip led
3184,electrical sheet shearing,703aa12b-129e-4d33-a3de-9b4a439292ae,en,electrical sheet hearing
3185,"single-wire and multi-wire cutting machines for marble, granite and stone",226d6957-3006-4c6e-a0ed-6e45458ead89,en,"single-wire and multi-wire cutting machines for marble, granite and stone"
3186,abrasives for granite,6f86a7cf-edfe-47af-864e-71e79ac11d11,en,abrasions for granite
3187,"spindle polishing machines for marble, granite and stone",4e89996d-7e0e-4fae-9e5a-1efe94e5c84a,en,"spindle abolishing machines for marble, granite and stone"
3188,bituminised flooring for residential interiors,df750b7e-2b6a-4a6e-9543-9f1db1a22fdf,en,bituminised flooring for residential interior
