Unnamed: 0,products_id_x,products_and_services_x,EuroPages products_id,EuroPages products_and_services
2637,3b015bba-fa16-46f2-908f-007cb6da8620,dehumidifiers for residential use,a68f4f05a86fc43a6ef5b76172d6baa9,dehumidifiers for residential use
2638,850cc7bd-535a-44ab-ab27-2ad5af360c60,heating systems for storage bins,06db0a2511a5ecc632e8ecfc1d39047a,heating systems for storage bins
2639,641801d5-bc16-446c-98e3-b26a84337bb2,household freezers,9e86ce586db11ccb7f8a956730cdbcf7,household freezers
2640,582e91cf-1359-43bb-82a8-db835dbfffce,cigarette tobacco,4fbb54f44beb6d5cf07dd0dd1dc71c93,cigarette tobacco
2641,d20b0762-f8a1-45bc-b1f3-1fff0db8eecc,gas tanks,8e9db38491dee5727cd261c7fe12f1ce,gas tanks
2642,d382cd58-ce48-4c26-88a3-e8f35603f5a9,electrical plugs,185e39e53e9029346201439c62832186,electrical plugs
2643,4ebde1ab-59d0-4506-bcc4-bc7875ffcdc6,mains sockets,72f86788d6bfffbb93cabedf0fbd7cf0,mains sockets
2644,1696e071-f9e3-46b8-8a3c-107c4d57d86f,videosurveillance,158f31f046523f4f24e212b360e19c2c,videosurveillance
2645,680b9bb7-250a-4fc5-9089-4f58c566dc46,electrical,,
2646,5bf43199-1adb-4d96-b827-f43542fe69df,antenna installation,5b2a9241b1a8764ee377892dbccd6897,antenna installation
2647,da3a4c3b-5a2d-4f99-801b-a7092a16a5c3,doorkeeper services,,
2648,4ec556db-327b-4874-b4d2-b94c4eaa7115,private surveillance,c25d3cb99f04ad3709210cd06871757b,private surveillance
2649,8b7c0301-3a44-4c91-a211-e808c8a4cc63,satellite locating,0e8c595f759e913d9a070e669cfe12f8,satellite locating
2650,3316d936-ecf6-4d81-a1a9-abea6ad00390,gas detector-controllers,04fed467c4b820a3e579663d093641bc,gas detector-controllers
2651,a1a4653e-2407-4a64-b4a5-7db6c9d75d4e,electronic locks,ea6b952744a6cbdd9db10e4daa8cc403,electronic locks
2652,ff48a3cc-f349-4916-b812-924cc199ff43,computer repair,a1835cadf3a9ef997a6b30e0edcee774,computer repair
2653,1a6e3ae0-0d75-4fa9-a819-db1c211f0a06,traffic control,057f8e00a4612bf1a8969f3f76a809ee,traffic control
2654,608536f7-ece5-4b26-b3c5-98ac432ee7b9,video surveillance cameras,57c8075ae5c6b8970002f486a3d3784e,video surveillance cameras
2655,85b8506f-9b31-4f50-83c9-197b318117f6,control units,f6bc3d63ea30f41e5511d1e2b7d3e58e,control units
2656,d32bec04-5b6a-4013-86f2-ac87bb83424b,radiator panel,32f82c7761c04ee49687402a7244a089,radiator panel
2657,98969756-cc0f-4eeb-94af-95444a3aa662,ultra-flat adhesive resistors,,
2658,3d6569e0-91c9-474b-9767-f4f214ec59d8,voltage transformers up to 52 kv,,
2659,e9bad991-3977-4e9f-aa50-358228894f0b,wood chisels,aa87ccb7bc8b0493e8db2fa1d7bc41ad,wood chisels
2660,34161dfa-4afe-44b4-b7b8-f870c9ce435e,hand drill,0454c330dd543743e522f5ea46880eca,hand drill
2661,a9eb618d-9e61-4103-b799-0ba63bb8b69d,wood driers,19a25570251c5f73eea8d53ba4129769,wood driers
2662,b339822c-a74b-4b06-8a19-44b46191c528,"elements, electric",89bc61d41bda54284006e7ea94fa636a,"elements, electric"
2663,d8974f42-63f4-48ac-bd88-9550c0a17dd3,organ tuning,94aed531b8ba3134e2c62931bc76d767,organ tuning
2664,9a28d14e-78cd-4c57-961a-2d0e829a3672,pipe organ service,,
2665,57100311-a5d5-44ee-bf43-687111cc17bf,industrial decommissioning,8f31e177a1fe14edde40bc5b92aaba85,industrial decommissioning
2666,b0504115-09c4-4ef4-9fab-cc786fdb38f3,goods storage warehouse,342ac00b019038317269db640468672f,goods storage warehouse
2667,7d8a56ab-882f-479b-8dcb-0739a1a5e7fc,ovens,7421c34cfd3af74d844ed581fb6c294f,ovens
2668,dc9e5e3b-30a0-4955-8f20-1fef57e6cfef,pizza,26202dabbbc256097dd558e61f5163c5,pizzas
2669,9420c2e1-c43a-4233-b856-40ebc66c6231,radiocommunications - equipment and systems,eb9f76a49ac3896055c371639314d375,radiocommunications - equipment and systems
2670,ac62f792-8284-4adb-9917-3b67fd79ceb9,fsk transmitter and receiver module,,
2671,d01fa11c-c5c1-441c-b079-bcf84b8e38dd,multichannel transceiver modules,,
2672,49a35e40-fdde-435f-b6ea-5604fdfbff8f,seat runners slides,,
2673,6faa2cc1-ee04-421e-9c49-2d4874c749f3,solar panel,f223bac59efb521329a67a5d6ae1cde7,solar panel
2674,c335ce41-d3f8-436f-ba10-1ad35efcda6c,burglar alarm devices,ae8dd292b7ec336386afae031e3bd012,burglar alarm devices
2675,da4a2f75-658c-4da2-a206-8d61368a513e,chemical metal treatment,75ddd28db62d2c9f769eb2d256f46944,chemical metal treatment
2676,bc9632cd-c02d-4c6b-9613-ff4d4404a4dc,metal casting,7b55aaafd139e6452240716c164de386,metal casting
2677,b1f1cc3a-95b6-4c13-b0f8-8c45e77db628,ingots,f27d5253cbfd70c116542eca2ef928fd,ingots
2678,258b474f-e5a3-4676-bc54-44667266f8b5,impianti e macchinar,,
2679,13ed78b8-2bea-4302-b16b-31012951c441,aqueducts,d459e5920d066f2a8e50ef1099c36536,aqueducts
2680,400e5f89-5a25-41ab-b86f-7e39c376cd0f,brush manufacturer,8580fdae695089586ae17743f108c7ed,brush manufacturer
2681,84d4a399-3726-4a3e-a5b3-78f453454a2f,cylinder brushes,719652119cf2ae4b70ef628e6f0b8cc8,cylinder brushes
2682,920c6902-adaf-479d-957c-8840fad0fa52,shaving brush,91932e3a30bdf4c7b1be77fda6e1b678,shaving brush
2683,a8dd603e-bbc4-4099-9294-53f4331ee8f9,tinned sheet metal,85984a7a53223aea8da13b5d7522e07f,tinned sheet metal
2684,a490dd0c-7205-49e0-bcd0-9ea1bcbf9905,radiators - bladed,362f5be9612d6962cf7d6c341053cc89,radiators - bladed
2685,48395aa2-c68d-4e25-a718-cfad08e97156,single-lever mixer taps,a5999c344fdffb85e1d3fa556d1113cc,single-lever mixer taps
2686,93f59d47-83e2-4c9d-9f7b-c3020307fa5d,pedal mixer tap,,
2687,b35a18f3-3e0b-468e-99d4-b61b2b26c5b2,brass nuts,,
2688,e1caa13c-3efb-4b21-a1a2-b1ffa137fc5e,hydromassage equipment,777a0a21b05e898370af01b6d87deef1,hydromassage equipment
2689,5f9d72ff-134f-4038-bf66-b6ce04788761,"dustbins, waste bins",ad316b48fd55daa3c3aaf6cdd8a18ea8,"dustbins, waste bins"
2690,5ce36b5c-50ea-4e86-ab81-6bc91186cb8f,asbestos,a63b61c88d642875092ed2b344dab539,asbestos
2691,a24c3851-b1bc-46a0-982c-26a07d3aa3c9,cement pump spare parts,c2d5525406879acc7096eb51b055c931,cement pump spare parts
2692,a51564bb-e5e9-4af9-a20a-7a56e2dfa855,sludge pumps,7e368c7b5ef313d9e7c97cd8976343a8,sludge pumps
2693,7d9b36c7-d5cf-4871-88f1-05984dbd4fb4,metal bolts,4bc84838a6c95fe00209a1ebc8dc1721,metal bolts
2694,1d0953b7-8e25-4976-a2a8-a54e9c480cda,sliding covering tunnels for stores,11a2f19cd1e0dcfffebcb8931edb2e64,sliding covering tunnels for stores
2695,e1c8cbe8-5bef-49ca-9e6c-ad5153bd4e18,car spare parts,35081c26da91f94f79fbf242473854fe,car spare parts
2696,e9b52730-8235-4ec6-9973-00b91e90ec79,used auto spares,57a12b855bdef0722e759226be2f68a3,used auto spares
2697,a7fef7e4-99b8-4d6e-9aff-b6b9a4b6aa48,vintage car spares,35f06aff1b3cf793d298db00e460552b,vintage car spares
2698,8543a1cb-14c6-442e-83d4-80cc00e655e1,groupage services,675464d2417602a39884a76b5584c874,groupage services
2699,b7b0ae2d-2607-47bc-95da-c25094cfd74e,breakers,5f2068ca7e1220060e2e510e39bf3ddd,breakers
2700,d2a36d13-1a51-4a63-b9f2-9661dff353bb,gaskets,68d0adc99b3350a951df14c2ca6021d6,gaskets
2701,1268e282-5bee-4f50-86bd-b62a5c61a807,steel structures,d1b6a476dae8330a23dafdc8a1f2344b,steel structures
2702,f66f9a15-9d5a-4c9e-9ac3-e0ac6fc0cec0,consolidation intervention,a9ce1f8860a97968d4071ceb229a4e98,consolidation intervention
2703,ddfb1794-9e4b-4820-b2f5-6c239b5feaa7,masks,926f0e75cb6205ceb7afc09f024492ec,masks
2704,13c8c3bf-2e4d-4a97-b131-99b1c23b29c2,decaffeinated,,
2705,cf2a7536-c9a5-4951-a990-9e9406f58496,gran crema,,
2706,f3187944-abd3-4981-a889-d3ba60e2c73b,arabica coffee,,
2707,6c119d89-318b-444c-9db1-b10676f17de3,espresso coffee,73d1eb147db605cca624afb5ca135e3f,espresso coffees
2708,05f9dd9b-82e2-4a2e-84d2-ba8d5bd63b35,classic,,
2709,6bfe6f17-08b2-4c2b-aeff-31e15d7d74bc,metal attachment rods,d9430728ee1b17dfcc32df27e2ed0d72,metal attachment rods
2710,9f6a2a01-41ff-48d2-b9df-79f501d07fec,forum,,
2711,85a85122-5cee-42f7-acc8-c457b1024dbc,travi,,
2712,986e5a82-c362-4d7c-a80f-5c624223b1e0,rivestimento di facciate ventilate in pvc,,
2713,934d0f17-7808-4800-9a9c-56e11db2b1f1,facciate ventilate in pvc,,
2714,ec4bced3-53db-4960-b4be-15cadeea5d76,facciate ventilate in pvc ultra leggere,,
2715,7860198d-1be8-4e8d-9ea3-9ca722369da7,facciate ventilate in gress porcellanato,,
2716,27c4a9fc-3ba4-4a29-9f3e-2ab6dad06cc6,aluminium gazebo rental,c1f2971e2282c5a8969ffd31e8421230,aluminium gazebo rental
2717,ba70627c-80bd-4152-8434-1863216c9762,aluminium carport,ef53910c7b3562044f29f1cd42466df1,aluminium carport
2718,7f968f62-0e8f-443c-8b7e-bb2f6e09b438,extendable tunnels,10c9355ea9784c44611241f4adc207e5,extendable tunnels
2719,ae469c7a-ec02-4002-b816-8ad358b3d3d7,metal coverings,6a361eb5038943d6abc8001a1d9af991,metal coverings
2720,3ae2f75c-79f6-4835-a187-c3632ccc4fff,mobile hangars,bc4f1c02b1386b44179fa73cec6448ea,mobile hangars
2721,2fe287fc-a5db-48c9-afd7-4ead3c1ca516,mobile tunnels,61c98ff0b4d1833e0e8f4383745360c8,mobile tunnels
2722,7773ab5b-fd05-46d1-925f-9703c508d40e,modular structures,195ed76f92eff1df4ad0107f8ca05640,modular structures
2723,6b980022-9ca9-448b-8534-b9e84211a4c3,copper ducts,0e241d490bf55eb06f84b0986c5387fa,copper ducts
2724,73178e28-e4e6-4501-b610-fd8d78e3c454,metal plates,cb7dabfb59add4d9ca44d279c542ea74,metal plates
2725,c95ae2d1-7591-4315-89dd-298fe1d56231,aeronautics - equipment,940f2b3c0bee2617eded07b2beb0e733,aeronautics - equipment
2726,0169656c-41a5-4dc8-b197-0e6eb4a3500c,cesspool drainage,8e2fbdd6c26199454fd0cc9aef926384,cesspool drainage
2727,23763403-0baa-4cc7-8c93-926bca89863c,burners,892dbcbd372018e824788f619e73ec86,burners
2728,d1add081-9fef-44ab-b1cf-ec42b9a27ab7,modems,3f4eac85335ee4f50cddb45912ad30cd,modems
2729,ca40a3c9-f9ef-4901-b6c4-6c0e7aa0f009,varnishing,777b7f8523870025db5fff6a1664c93b,varnishing
2730,443f33ca-8c32-4443-a609-401723d6b2b7,executive design project,,
2731,aea01a24-ed91-4afa-b194-9142a4afb209,most luxurious designs for low cost,,
2732,9aea3284-8658-42a2-ac80-53b3e245723a,packaging cases,6125b9d1cb44b146a6154e4e4a6f9e59,packaging cases
2733,dcc5628c-31b6-48a6-94be-68a8d14f9c4a,urban redevelopment plans,2152b7a470fbc46aa769829669781179,urban redevelopment plans
2734,ff714e08-145a-45ac-83d5-3cca85806604,industrial architecture,8020d45c79d4df743bee614b60aaf65b,industrial architecture
2735,ecb3c30d-0687-4fd9-8890-9f88c44e6461,store design,ffbf9ff02b1003b31d0306fa7670c352,store design
2736,572d8ad3-1e61-43f9-a671-f51bf7fb1a62,planning,bd7a3a605f0d57a2a83300d34436772e,planting
2737,345a0c32-d8f2-48f0-b000-18cf73352ab5,engineering services,5d21b75987e7a308f8eeda63680e107a,engineering service
2738,740e5d5c-70ad-43b1-b124-fec87b85141b,estimated metric calculations,,
2739,eb10ab5b-acb4-451e-84eb-9036c0684e45,international accompaniment services,3a5ff46be57e44da2acb914dbbb6e679,international accompaniment services
2740,92ec76e9-a2fe-45f4-a9f7-ca1a4a79153f,virtual reality,40cf6733a992a279990076e5f45ce290,virtual reality
2741,11b89d34-7d72-4628-a0fb-a90811eafcac,virtual tours,9d23d392afe2a6866904880f1a6f46e5,virtual tours
2742,96568f96-4f05-4ff2-8578-a6af8d24b49f,progettazione residenziale,,
2743,f92e611f-154b-4216-b775-ba7bc39ca58c,gps surveys,367c7fa1f64d8bbeaabd954526b21890,gps surveys
2744,7bc58ea0-df8a-4967-9364-02ec1f0565d8,tourist resort design,dcc288d17771064bd32b6e988eacc002,tourist resort design
2745,f4281132-f15e-4a18-92b3-c0ac9d6c7684,prestigious properties,b33c1eaaf2286a11c3c4b6f0e68f8537,prestigious properties
2746,0eed3a0c-f8b4-4de2-b0dd-a689bfe04b76,dwelling module rental,857d61ccadc534e3cb7b62d91f11676b,dwelling module rental
2747,419b420d-7325-4ed7-b014-58acd28aa077,light-emitting diode led,4c30d0fa2e587a2611d315d0a97dc3a3,light-emitting diode led
2748,95644eb3-4992-43c1-83d3-10c1b6b993dd,chalets,eb79ca2b5144874466806225b5d2bc37,chalets
2749,a6cb159c-d03f-4f3c-ba9a-32263364db09,taxis,,
2750,b2116fd4-9cf1-466b-bdf1-3999a2edbc7d,taxi formia,,
2751,842bcd3b-0d60-4eba-bfae-e04fe68aa295,private taxi,0d9b183a95b282cd57c29a2b13f0ec14,private taxi
2752,1a520cc9-fba6-48cd-bdef-5ba2cd284c11,taxi gaeta,,
2753,efad51e9-f854-4ba9-8225-f0cecff8f9ad,marine engine assistance,,
2754,9e04c03a-57ff-4d24-9b28-0b48a8d16ee6,boat slip rentals,6c2ff05f22a78916f29ba525e1a8c0c5,boat slip rentals
2755,184cf9e3-aec3-45ea-9a05-7a2acdecf561,taxi service,,
2756,a8c3f403-a688-4b19-984b-15685c3cf361,excursion,,
2757,4e3d252f-78a6-4022-91f8-8d410c63a89f,chauffeured limousine hire,3ec753dc7e0c753c4fa0d7aeae24f1ef,chauffeured limousine hire
2758,8aa58431-8d6b-49cb-a9af-7b4cacea9654,venice car hire,745b64e557f9e2027e1dc622c5180d16,vintage car hire
2759,eeba8ab6-5602-492c-bb1c-ec8b699050a0,wooden cottages,df1d973d5c9c7445dc6eb02c25ff1bbd,wooden cottages
2760,142c8c03-d7c7-42ca-a959-08925b03b718,presses,cd9d90951e299fc5e4f9f743a34a8dba,presses
2761,28ef3f6c-de96-4fee-aab5-37a6116251aa,conveyor belts for mines and quarries,a30d38591c516e4d2e7a6000e7e7c54f,conveyor belts for mines and quarries
2762,132940ab-a737-43e1-b079-454a4387ff64,hoppers,784786a8ce929c55bc5efb2a39da4db6,hoppers
2763,287dec9f-b83c-40be-9fba-68c474a78bbc,consulting,,
2764,512e3b41-be84-4354-933c-9117b1f87caa,cad,c3a18d3f00bf9bdb6ee0f56fef7e6f3f,cad
2765,cbb191d3-83dc-413d-9038-9b9daec0eab1,abs,1e34af023adeb7d5f484f8eb4b9826b6,abs
2766,a8de9ffb-030b-4b49-9753-741955fde50d,silos orizzontali impianti calcestruzzo,318f396220e285fefed159cc29abbf69,silos
2767,c3ce7555-afc6-44d0-95ca-f916e3fcdc3d,pneumatic transport,e6a85287b61f6a69c50e459b369ff9fb,pneumatic transport
2768,f474f381-da93-4c18-b86c-a91fcd33389b,industrial design studio,00ab3f69b287d56f0a3577ff223a2af2,industrial design studio
2769,881d407f-614c-4ae8-b32d-0a57ddf533b3,"cisterns, metal",f2ff99b2c6f6eb532f8f3fbabe1015b5,"cisterns, metal"
2770,c0345c7d-6b9c-4401-ade8-13959a3af93d,lifting jacks,,
2771,5d27c2d0-d44e-44ad-86ff-2609c84a9dff,cargo trailers,a6d3e7a6345122c623acd42f83a00465,cargo trailers
2772,db7432b0-842b-4600-a752-255a9adddca5,steering axles,,
2773,50cbb1de-bf90-4bbe-9150-6803093d8b64,guiding axles for fork-lift trucks,,
2774,9abe2fec-e717-48fd-ab45-4a4448ffaad3,metal structures for cranes,,
2775,f5599a45-ea3e-4e63-a6db-e8070cf1df3e,steel strip and roll blanking,43e874f15cbfcb72c786860bee269b7b,steel strip and roll blanking
2776,1006819e-85e7-4870-bbf0-76e2211fac68,stainless steel sheets,962acc6c48d164ce254b0aa098f651bf,stainless steel sheets
2777,cc93fc86-3986-4146-895a-4e99e7b35908,steel and metal bending,6805ab26916d58b53a9045711e27b712,steel bending
2778,21900865-978a-4157-a4c6-a472811255c5,stainless steel alloys,de86559fd6af3f89b3bef8cc79e53d09,stainless steel alloys
2779,ea6bdfdf-44fd-41cc-be37-c015185ab596,bucket elevators,d39bbfbd5d21b28f03587224ec457231,bucket elevators
2780,3845e159-d78f-42ff-9f88-e1f7ea11013c,metal boring,9c9e9249401203ce686574153261c98e,metal boring
2781,ac2bac80-37c5-49ec-8515-3ca09ddd6382,horizontal presses,76b3baa3138622289f60c8f88f85cbe9,horizontal presses
2782,11482ccb-9318-45bd-a93d-fa729487845a,hydraulic drawing presses,8df3ee7cd2c07047c5f12443baf58544,hydraulic drawing presses
2783,35e5d6ab-27e5-4263-a46d-c4917fbf57a2,sheet metal - trade,74e0b5226ecb0f8fcf63771800289adf,sheet metal - trade
2784,eaaf90c5-553d-45f3-a815-e556e629319a,vertical filing,2cbcacc89edb5e27c9659fada71c1344,vertical filing
2785,f21ee436-2fa4-4293-814b-88a53b0b8fa9,filleting,627a76cfa006b424088a300d64a9d3c1,filleting
2786,53da6928-522c-4fae-aa27-b164fb52e79c,metal fabrics,e5183d7ef57b8e366fc8f0a513f0a098,metal fabrics
2787,12ea5888-b5a5-4b7d-8d63-6a15442a070a,control boxes - electric,eb5ad3700362b9dd3f3b5012df0d32a4,control boxes - electric
2788,888ca477-d243-4244-874c-4768f774f651,control consoles,3201584df2345327af2e03c2b6670584,control consoles
2789,2bb12ce4-7172-433f-869d-3e10d1e8ecd3,travelling cranes,5190d4950e4e059b7058b42a3c7d32b2,travelling cranes
2790,4130b46c-21e2-41ee-966b-14377d3534d4,metal punching,c7a0f885314bad6a66d9b89e8e36404a,metal punching
2791,520895d8-ad01-47cd-a9a4-c7b740b19a98,mig welding,4333630cbc11db762ecdf7510392d497,mig welding
2792,31b8f224-cfcd-4414-8bd4-71ebb0b5d372,lavorazione lamiera,,
2793,c00be25c-ce88-40b2-b717-33187e4e4407,machining to drawing,008c05ac49b6033bec3978daf4ef426b,machining to drawing
2794,d03fa290-fac5-42df-8336-981a22717da2,metal sheds,ec7fcba069c711cac9918dd1388c98fa,metal sheds
2795,52a69ff1-946f-40d4-866a-8dd9a578e525,iso 9001 certification,af563323c07d5dec1ce0dcb33b3fa72b,iso 9001 certification
2796,c2d49324-c3be-41cf-ad2b-fa7c7d121ebf,silo assembly,9937ca67e5bec93b7e9ceb80133eab7d,silo assembly
2797,6e7ba064-e968-458d-8cb0-f6325273677d,macchine speciali,,
2798,b15a65e4-4e5e-4ef9-81ff-4befd0116617,cad development design work,c1ec073db1a2f8a503c8ca8b668a7992,cad development design work
2799,998fd7d8-b2e4-41f5-b2c9-73156b40c3be,steel girders,2b43473f8d50eb12933fdf64d4fdd782,steel girders
2800,a8dae59f-34d4-4e11-849c-a3048e45eebd,metal sheets,71278345eb8bf1d30dffcfe48b8f80d0,metal sheets
2801,e8bdb810-462e-4f8f-9c69-3d6ecb5420e8,"halls, metal",5a85cf1543aa140166610d0cb27e9f50,"halls, metal"
2802,0bd993c5-d639-4414-96f0-f9f28f62460b,stainless steel welding,80457877c9ae6c6df4c9c1be534d581c,stainless steel welding
2803,32eaf8a9-2612-4f0e-ae29-b90ed29c95d5,stainless-steel pipes,e64703b33539f5489671f531827b5595,stainless-steel pipes
2804,dc394886-d6de-4f7a-ac79-b8bfe92dd866,metal carpentry design,fe038838eaa02fb378ac454e2f344b30,metal carpentry design
2805,d1c4ed21-5fc5-40f7-9f76-178347529171,aluminium sheet bending,f8a472175cdfeab71e947702c410d8a7,aluminium sheet bending
2806,29303a02-a307-4afb-a9ef-ed14c657d357,pasteurisers,84030d5e598b27b8a8964e3360f58477,pasteurisers
2807,02e6a10e-878d-4ecd-b278-79f9266388de,metals - machining,814b4897851c328cfbb942c03fb4e65f,metals - machining
2808,0ebe1e20-d82a-441f-8012-549522a15857,metal constructions,1550b92754fb5bfaa37e6a73a8889cac,metal constructions
2809,0faa94ab-41d2-414a-b303-a0778bbc88cd,boring - steels and metals,41ea591b1bac6840aab03d270eba1625,boring - steels and metals
2810,43984379-d47d-4900-b33f-ea264e05a3f3,metal drilling,a2ab6306839963ec0be0110980839021,metal drilling
2811,abbc6977-d99c-4609-9e88-259bbb805d32,metal degreasing,a0475f31db7e4b601f231da1032d7369,metal degreasing
2812,84ae56f2-4741-447d-aace-1a4047e65b18,forging metals,412fbc87393299e24b64b2691af1e1e6,forging metals
2813,a29ecf29-65f8-4584-8563-eb0cdd5284ca,cisterns,a54563ee63c4bc53823f0e606e991431,cisterns
2814,ae863431-e63f-4475-b8c0-7a350f985f2e,5-axis milling,,
2815,eecfc98a-99fc-4200-b8d6-241a38b69d41,tubes welded into sheet metal,c6e15a21752e10bc84ef85402e54d44e,tubes welded into sheet metal
2816,e377ddcc-bc7d-45ab-8115-3bd1677c840a,trading in steel,e3a993490b5973bfa40e5b5c15ae489b,trading in steel
2817,e9482194-bc0c-41c4-b936-bd273779c218,zinc plated,,
2818,f93df11f-d5f0-470e-8b2e-486767fcd918,automatic strip cutters,,
2819,f83831dc-414d-4311-aca9-261035cc0d42,sheet metal bending machines,32d8353d5460d04cd45a4f33ba3dbaf8,sheet metal bending machines
2820,73b1f350-c751-43ff-83b9-4c08744e29e3,iron metallization,dbfd2592513082df61c89b2db2a977aa,iron metallization
2821,57c68e11-da76-4592-bf2c-d9d7b52e1f9f,metal alloys,83b5433b40c9babcf2af08fb777f72d6,metal alloys
2822,3445939b-2d56-4f9b-873a-eeef6fcf3e51,aluminium metallization,136703e69af1aa44f8b24c9535cb990b,aluminium metallization
2823,4fc0c4c0-6a2a-4730-9079-e29415cadaae,models of landscapes,639674d2aa0445e57f3cf55a8340c6a7,models of landscapes
2824,6cd24fb6-4c4c-412f-a318-0d0f2c3afcdd,3d printers,,
2825,bac10316-bfd4-4ceb-9112-bf0bf3251f5d,model cars,60dbf764fc8663b40334265d5894a9c2,model cars
2826,88247f72-b551-4489-b508-e9b8c7ded103,metering skids,,
2827,29e0bf8d-64a1-44ab-881d-ff90d3d284e1,multi-level car park construction,b52eb4fe9844e2cdcf745c2be9216dda,multi-level car park construction
2828,8532eb41-1c96-427f-86a6-963e23f307c0,wooden chalets,f9b276147c2facff1e858019c854e9da,wooden chalets
2829,cb8c6e4c-4385-4b38-af12-6a8a92ff925c,buying and selling land,aa6b8956b0a5e1d1039b8ac133cea54e,buying and selling land
2830,78b4f234-be98-4b68-8657-327a7f05d099,wood roof building,2b8830cdeabe165dcf31df6b21fce81a,wood roof building
2831,24a0f098-a81d-48f3-ab44-ae697e09b4de,plywood boxes,cdeb26449357e636ae7a9fee92acdef6,plywood boxes
2832,bd1ad01f-4952-456a-8c02-8f9e6e0343bc,renewable energies,900171f18723fa9c02298d031980b200,renewable energies
2833,3865b55b-66dc-4886-8d36-79f4c876c5fc,facilities management services,7ba416ef05e4fa21df2ba35dbc282944,facilities management services
2834,e7ab1083-6821-4bc8-b58f-e30cd3364fdc,project management assistance,836acaf8b82223bc5b7aa40172ac8bb7,project management assistance
2835,47870980-4523-4354-8d96-80fee9c2fde0,overhead equipment,125dc9d3214a385a25e5f8689c1225e9,overhead equipment
2836,5b4ede32-a88d-42f1-8809-cf5531f5eaba,noise analysis,5c78a25473961d80174bb47e21189750,noise analysis
2837,aff3f07a-fa36-46cb-9936-f4da8bb26779,magnets,bbc7f19e18c041091374f49dd533c13c,magnets
2838,fc2bb1ff-1b98-49ef-a9a8-5333075ce9fc,lorries,20fa451fdfb869c24f9bc15b678fabfb,lorries
2839,0725b3bb-de28-4c2e-b606-d4cbb24f2069,interpreting,883f9bc828196c913b19f32b6ed23366,interpreting
2840,80b5c893-93f1-4b54-be73-6dd069a6884c,gloves,643fdaf1fef54e8def751f54b706cd60,gloves
2841,812b6a8f-8b4d-4258-969d-06847ced8994,aluminium components,d4c4ba8fc2d7287835fa6505e9d8df3e,aluminium components
2842,75ab4b6a-f7ef-4671-bdd8-b79f1dadca39,vertical roll up doors,d7c9fc9b18c88af98a519fa1235ac923,vertical roll up doors
2843,2d5a74e5-6940-479f-a79d-94def53de4d6,preformed strips,d50de778665bda8ea1bc3ed733f4f504,preformed strips
2844,35f7c520-6d66-49ee-a670-2e4867f0d139,insulating tape,ef2da05522c2f8ce2101a9fd288741fe,insulating tape
2845,a7f9c7fa-119b-4106-a1ae-89e1430d84e2,micanite insulators,a57408ab3e05518e9ee27b7ffe62cf4f,micanite insulators
2846,d46bb903-e809-4716-808d-985b2979ec44,micanite plates,0857ba798034fcc4294ca7bdcf2090b9,micanite plates
2847,b7c49cf7-fc91-4927-b67e-cb63bc172718,micanite,cf4ee66a8a0693cc4a96289e6dfb59fa,micanite
2848,9e2a96b0-117f-4b09-bd65-e69b539740a7,electrical supplies,b89eb968833b061fa634a65c444051e8,electrical supplies
2849,10b0ed34-e035-4d84-93fa-8b9a72232fee,micanite piping,,
2850,8aed0f4f-467d-454c-805d-323f43e3a15d,electric insulators,,
2851,c50c6275-ce9d-40fd-9839-8e394af32d1f,chemical paper,af541d4d6676ab503e3507cd951044b4,chemical paper
2852,e00fc386-8af1-437d-bff9-851f2e3338e1,wood oils,145b623ee1ba2cde6fd3a9229c1c13c5,wood oils
